Fecha,Precio_PT,precio_FR,precio_ES
2016-04-04,25.201249999999998,27.53958333333333,26.88166666666666
2016-04-05,20.5725,25.957083333333333,20.5725
2016-04-06,26.468333333333334,25.48625,26.62958333333334
2016-04-07,21.625,23.026666666666667,21.748333333333335
2016-04-08,19.874583333333337,27.13875,19.874583333333337
2016-04-09,16.91583333333333,23.178750000000004,16.91583333333333
2016-04-10,7.904583333333335,16.92083333333333,7.904583333333335
2016-04-11,16.701666666666668,22.532500000000002,16.701666666666668
2016-04-12,19.70875,27.074166666666667,20.64541666666666
2016-04-13,21.367499999999996,26.632499999999993,21.431249999999995
2016-04-14,23.471249999999998,25.617499999999996,23.99625
2016-04-15,23.329166666666666,24.301666666666662,24.1575
2016-04-16,17.179583333333333,18.032500000000002,17.648333333333333
2016-04-17,17.980833333333333,17.35083333333333,17.980833333333333
2016-04-18,21.420416666666664,25.328333333333333,25.21916666666667
2016-04-19,17.221666666666668,23.652916666666666,19.82833333333333
2016-04-20,24.1075,23.468749999999996,27.997916666666665
2016-04-21,28.16083333333334,25.63541666666667,29.527083333333337
2016-04-22,32.96875,25.130416666666672,33.74583333333334
2016-04-23,21.6125,21.677916666666665,21.6125
2016-04-24,10.717500000000001,14.200416666666667,10.717500000000001
2016-04-25,24.84875,26.050000000000008,24.860833333333332
2016-04-26,28.429999999999996,27.836249999999996,28.429999999999996
2016-04-27,31.160416666666663,31.160416666666663,31.160416666666663
2016-04-28,30.440833333333334,32.93458333333333,30.440833333333334
2016-04-29,30.52166666666666,28.605,30.52166666666666
2016-04-30,22.943750000000005,24.394999999999996,23.9475
2016-05-01,12.770416666666668,17.864166666666666,12.787916666666668
2016-05-02,23.895833333333332,27.325833333333332,23.895833333333332
2016-05-03,24.909166666666668,28.015416666666667,24.909166666666668
2016-05-04,29.226249999999993,26.36208333333333,30.160416666666663
2016-05-05,34.76375000000001,18.700416666666666,34.76375000000001
2016-05-06,34.629583333333336,22.406666666666666,34.629583333333336
2016-05-07,19.929583333333337,14.401666666666669,19.929583333333337
2016-05-08,4.994166666666666,6.540833333333334,4.994166666666666
2016-05-09,20.421250000000004,24.2375,22.027083333333337
2016-05-10,22.475416666666664,28.773749999999996,29.182083333333328
2016-05-11,24.0125,26.989583333333343,26.80708333333334
2016-05-12,22.842083333333335,25.430416666666673,22.842083333333335
2016-05-13,17.989166666666666,26.405,17.989166666666666
2016-05-14,10.247499999999999,12.7575,10.247499999999999
2016-05-15,9.691249999999998,11.017916666666665,9.685833333333333
2016-05-16,22.37875,20.721666666666664,22.37875
2016-05-17,30.19416666666667,29.844583333333333,30.96541666666666
2016-05-18,28.476250000000007,30.229583333333334,30.320416666666674
2016-05-19,27.71416666666667,32.14666666666667,30.00583333333334
2016-05-20,29.94916666666667,27.743750000000002,29.960833333333337
2016-05-21,19.173333333333336,19.682916666666667,19.173333333333336
2016-05-22,8.553750000000003,10.114583333333334,8.357916666666666
2016-05-23,26.72000000000001,29.153750000000006,29.23416666666667
2016-05-24,27.58833333333334,28.617500000000003,30.820416666666663
2016-05-25,32.72875,30.063333333333333,33.17249999999999
2016-05-26,34.86291666666667,28.420833333333334,34.90375
2016-05-27,33.23291666666667,28.778750000000006,34.663333333333334
2016-05-28,22.652916666666666,23.242500000000003,22.70375
2016-05-29,11.520833333333334,10.51625,11.457500000000001
2016-05-30,32.88166666666668,24.696250000000003,33.831250000000004
2016-05-31,35.82249999999999,26.995,36.08583333333332
2016-06-01,35.41375000000001,29.6425,35.6775
2016-06-02,37.97708333333333,26.98875,38.294583333333335
2016-06-03,38.056250000000006,27.96291666666666,38.83541666666667
2016-06-04,37.14083333333334,24.24833333333333,38.02791666666668
2016-06-05,37.8325,18.272083333333338,37.99750000000001
2016-06-06,42.11833333333334,29.21291666666666,42.43
2016-06-07,43.165,28.44125,44.03791666666666
2016-06-08,39.67750000000001,27.873749999999998,40.655833333333334
2016-06-09,38.45708333333333,29.00333333333334,39.79
2016-06-10,34.53958333333333,27.495833333333326,38.49208333333334
2016-06-11,36.41625,24.22125,37.19416666666667
2016-06-12,34.54500000000001,20.01541666666667,34.8225
2016-06-13,34.52583333333333,27.575833333333332,34.559999999999995
2016-06-14,35.612500000000004,29.146666666666672,35.67333333333334
2016-06-15,27.802916666666672,30.026249999999994,30.197499999999994
2016-06-16,33.084166666666675,30.839166666666667,34.317083333333336
2016-06-17,41.631250000000016,27.594166666666666,42.30916666666666
2016-06-18,33.40333333333334,20.12333333333333,33.537083333333335
2016-06-19,28.457083333333333,14.493333333333332,28.457083333333333
2016-06-20,38.72375,27.62958333333334,39.517916666666665
2016-06-21,40.25,31.943333333333328,40.3025
2016-06-22,36.92041666666667,32.02708333333333,36.95458333333333
2016-06-23,37.10541666666666,31.413333333333338,37.10541666666666
2016-06-24,35.910833333333336,32.60583333333334,36.35541666666668
2016-06-25,33.606666666666676,24.244166666666672,33.606666666666676
2016-06-26,24.00791666666667,12.642083333333332,23.534166666666668
2016-06-27,35.734166666666674,28.357916666666664,36.052083333333336
2016-06-28,41.46916666666666,32.040000000000006,41.46916666666666
2016-06-29,42.92958333333334,27.644166666666667,43.68833333333333
2016-06-30,43.2275,29.58916666666666,43.61333333333332
2016-07-01,41.61333333333334,28.35875,41.73375000000001
2016-07-02,37.807916666666664,20.339583333333334,37.807916666666664
2016-07-03,31.87833333333333,14.301249999999998,31.87833333333333
2016-07-04,38.91,33.35041666666667,38.91
2016-07-05,40.19291666666667,28.52999999999999,40.19291666666667
2016-07-06,40.102500000000006,25.392916666666668,40.102500000000006
2016-07-07,41.498749999999994,30.158333333333328,41.498749999999994
2016-07-08,40.661249999999995,29.17291666666667,40.661249999999995
2016-07-09,39.47833333333333,22.35166666666667,39.58166666666666
2016-07-10,36.81291666666666,17.16,37.26458333333333
2016-07-11,38.85000000000001,28.065833333333327,40.60375
2016-07-12,38.637916666666655,31.624583333333334,39.56291666666666
2016-07-13,36.66583333333334,32.4775,36.912916666666675
2016-07-14,35.500416666666666,25.550833333333333,35.500416666666666
2016-07-15,36.463750000000005,25.622500000000002,36.97541666666667
2016-07-16,37.69333333333333,24.509999999999994,37.69333333333333
2016-07-17,37.892916666666665,22.343333333333334,38.11708333333333
2016-07-18,40.11958333333334,34.29458333333333,40.11958333333334
2016-07-19,39.419166666666676,36.47833333333334,39.419166666666676
2016-07-20,39.92791666666666,35.28458333333334,39.92791666666666
2016-07-21,41.93208333333334,38.270833333333336,42.42458333333334
2016-07-22,38.48500000000001,34.60708333333334,38.66416666666667
2016-07-23,37.49625,31.270416666666666,37.49625
2016-07-24,35.72916666666667,25.687916666666666,35.72916666666667
2016-07-25,38.653749999999995,34.69208333333333,38.653749999999995
2016-07-26,39.1875,33.7825,39.1875
2016-07-27,39.819583333333334,33.07208333333333,39.87916666666666
2016-07-28,40.64125000000001,32.12541666666666,40.64125000000001
2016-07-29,41.85166666666667,29.512083333333333,41.85166666666667
2016-07-30,39.38166666666666,26.63875,39.38166666666666
2016-07-31,34.48791666666667,24.2025,34.48791666666667
2016-08-01,41.43708333333333,28.66208333333334,41.43708333333333
2016-08-02,40.90291666666667,31.34416666666667,40.90291666666667
2016-08-03,43.10625000000001,28.529166666666665,43.11583333333334
2016-08-04,41.6075,28.255000000000006,41.64125
2016-08-05,39.652499999999996,30.429999999999996,39.652499999999996
2016-08-06,37.30916666666667,24.03708333333333,37.30916666666667
2016-08-07,31.24666666666667,15.627916666666664,31.24666666666667
2016-08-08,39.90500000000001,23.319999999999997,40.41458333333333
2016-08-09,38.33,27.669166666666666,38.33
2016-08-10,34.170833333333334,26.715833333333332,34.170833333333334
2016-08-11,37.181666666666665,26.88833333333334,37.181666666666665
2016-08-12,40.324166666666656,26.995,40.324166666666656
2016-08-13,39.69541666666667,18.697499999999994,39.69541666666667
2016-08-14,37.015,20.555,37.015
2016-08-15,39.40666666666666,26.498750000000005,39.40666666666666
2016-08-16,42.999166666666675,28.814166666666665,42.999166666666675
2016-08-17,41.61666666666667,31.455833333333334,41.61666666666667
2016-08-18,41.69916666666666,30.807083333333335,41.69916666666666
2016-08-19,41.69916666666666,32.030833333333334,40.51166666666667
2016-08-20,37.66541666666667,23.831666666666663,37.66541666666667
2016-08-21,35.286249999999995,14.429999999999998,35.286249999999995
2016-08-22,39.66583333333334,29.080000000000002,39.66583333333334
2016-08-23,39.76333333333334,32.09166666666667,39.76333333333334
2016-08-24,40.12375000000001,32.721250000000005,40.12375000000001
2016-08-25,39.700416666666676,32.845416666666665,39.700416666666676
2016-08-26,39.90583333333334,35.17583333333334,39.90583333333334
2016-08-27,39.61083333333334,31.22083333333333,39.61083333333334
2016-08-28,38.88083333333334,25.947083333333328,38.88083333333334
2016-08-29,39.83541666666667,38.785833333333336,39.83541666666667
2016-08-30,41.19916666666666,38.250416666666666,41.22666666666667
2016-08-31,42.202916666666674,36.43333333333333,42.202916666666674
2016-09-01,40.902499999999996,38.25125,40.902499999999996
2016-09-02,43.78666666666667,35.77708333333333,43.78666666666667
2016-09-03,40.96541666666667,31.028750000000002,40.96541666666667
2016-09-04,39.68333333333334,23.954166666666666,39.68333333333334
2016-09-05,44.855833333333344,40.70416666666668,45.232916666666675
2016-09-06,46.22833333333333,38.8175,46.26208333333333
2016-09-07,46.64291666666667,39.00416666666666,46.9125
2016-09-08,42.727916666666665,32.58875,42.727916666666665
2016-09-09,44.42583333333334,34.30833333333333,44.42583333333334
2016-09-10,41.192083333333336,29.67833333333333,41.192083333333336
2016-09-11,38.67875,26.102083333333336,38.67875
2016-09-12,42.18333333333333,40.165,42.18333333333333
2016-09-13,41.397083333333335,38.579166666666666,41.43708333333334
2016-09-14,40.82416666666666,38.77041666666667,40.82416666666666
2016-09-15,42.03958333333333,38.699999999999996,42.03958333333333
2016-09-16,39.75875,34.765,39.75875
2016-09-17,37.96333333333333,29.225000000000005,37.96333333333333
2016-09-18,35.518750000000004,26.83833333333334,33.77708333333333
2016-09-19,40.21958333333334,37.154583333333335,40.21333333333334
2016-09-20,42.07958333333334,39.419583333333335,42.07958333333334
2016-09-21,43.8225,39.642500000000005,43.8225
2016-09-22,45.00583333333335,39.2925,45.00583333333335
2016-09-23,44.71,40.173333333333325,44.71
2016-09-24,39.96375,31.20625,39.96375
2016-09-25,36.275000000000006,23.907916666666665,36.275000000000006
2016-09-26,44.52291666666667,41.4925,44.79958333333334
2016-09-27,42.42875000000001,40.29541666666666,42.441666666666684
2016-09-28,41.54833333333333,41.3375,41.615
2016-09-29,41.702916666666674,38.09791666666667,41.702916666666674
2016-09-30,43.622916666666676,39.94708333333333,43.622916666666676
2016-10-01,42.1475,36.70208333333333,42.1475
2016-10-02,41.65791666666667,30.67333333333333,41.65791666666667
2016-10-03,46.51458333333333,42.03708333333333,46.51458333333333
2016-10-04,50.59666666666667,40.585833333333326,50.59666666666667
2016-10-05,47.98250000000001,36.18333333333334,47.98250000000001
2016-10-06,50.22125,46.44416666666666,50.22125
2016-10-07,52.82833333333334,55.280416666666675,52.82833333333334
2016-10-08,46.65500000000001,42.45583333333334,46.65500000000001
2016-10-09,41.15666666666666,34.888333333333335,41.15666666666666
2016-10-10,51.443749999999994,54.41041666666666,51.443749999999994
2016-10-11,54.60208333333333,68.34583333333335,54.60208333333333
2016-10-12,49.24416666666667,60.55749999999998,49.24416666666667
2016-10-13,55.51375000000001,61.83458333333334,55.22458333333335
2016-10-14,52.64375000000001,61.895416666666655,52.64375000000001
2016-10-15,43.7225,42.49375,43.7225
2016-10-16,43.30458333333333,37.80958333333334,43.30458333333333
2016-10-17,57.08041666666665,54.23333333333334,57.14291666666665
2016-10-18,55.32708333333334,64.45166666666667,55.32708333333334
2016-10-19,57.19916666666668,64.93749999999999,56.994583333333345
2016-10-20,57.35833333333331,73.22125000000001,57.35833333333331
2016-10-21,57.01458333333335,69.95166666666667,57.01458333333335
2016-10-22,50.309583333333315,53.37416666666667,50.309583333333315
2016-10-23,38.69416666666666,42.48500000000001,38.69416666666666
2016-10-24,50.86249999999999,70.1275,52.39541666666665
2016-10-25,56.267083333333325,77.25208333333335,56.679999999999986
2016-10-26,57.93833333333334,68.15625000000001,58.03125000000001
2016-10-27,54.11375000000001,59.16791666666666,54.158750000000005
2016-10-28,54.46541666666666,56.23458333333332,54.46541666666666
2016-10-29,51.339999999999996,50.08833333333333,51.339999999999996
2016-10-30,48.83916666666667,39.02791666666667,48.83916666666667
2016-10-31,51.910833333333336,47.05958333333333,51.910833333333336
2016-11-01,47.824166666666656,45.379583333333336,47.824166666666656
2016-11-02,58.9625,61.63,58.9625
2016-11-03,61.161249999999995,66.34583333333333,61.161249999999995
2016-11-04,58.92833333333334,71.72291666666666,58.92833333333334
2016-11-05,49.074999999999996,48.90541666666667,49.074999999999996
2016-11-06,43.098333333333336,41.45000000000001,42.29833333333334
2016-11-07,55.208333333333336,123.25250000000001,55.208333333333336
2016-11-08,53.05208333333334,111.96708333333333,53.05208333333334
2016-11-09,49.82041666666667,85.84749999999998,49.82041666666667
2016-11-10,57.78666666666666,71.34875,57.78666666666666
2016-11-11,58.7825,59.07750000000001,58.7825
2016-11-12,56.731666666666655,57.48333333333332,56.72624999999999
2016-11-13,50.418749999999996,50.79416666666666,50.367916666666666
2016-11-14,52.938750000000006,115.04874999999998,52.938750000000006
2016-11-15,57.01916666666668,84.42333333333333,57.01916666666668
2016-11-16,61.33375,63.645416666666655,61.33375
2016-11-17,60.13750000000001,57.47708333333333,60.13750000000001
2016-11-18,56.18333333333334,55.11541666666667,56.18333333333334
2016-11-19,51.397083333333335,49.581250000000004,51.397083333333335
2016-11-20,38.78541666666667,37.56083333333334,38.78541666666667
2016-11-21,44.535833333333336,39.02625,41.67000000000001
2016-11-22,60.50375,51.27041666666667,60.50375
2016-11-23,55.07416666666666,51.02375000000001,55.07416666666666
2016-11-24,54.52791666666667,48.79333333333333,54.52791666666667
2016-11-25,53.565000000000005,50.435,53.63375
2016-11-26,46.32625000000001,42.72833333333333,46.32625000000001
2016-11-27,48.70708333333332,36.223749999999995,48.70708333333332
2016-11-28,59.46541666666667,54.23333333333333,59.46541666666667
2016-11-29,63.04916666666666,67.54666666666667,63.04916666666666
2016-11-30,54.86833333333333,87.76625,54.895
2016-12-01,61.454583333333325,99.95416666666665,61.79375000000001
2016-12-02,63.83541666666667,68.925,63.83541666666667
2016-12-03,52.737500000000004,54.58958333333333,54.76250000000001
2016-12-04,45.94791666666668,41.614583333333336,46.05875
2016-12-05,57.05416666666667,60.05833333333334,58.20499999999999
2016-12-06,61.50833333333333,63.623749999999994,61.50833333333333
2016-12-07,60.71083333333334,58.964583333333344,60.71083333333334
2016-12-08,50.10499999999999,51.76333333333333,52.112083333333324
2016-12-09,52.482916666666675,52.955000000000005,53.54583333333334
2016-12-10,55.11124999999999,49.72625,55.11124999999999
2016-12-11,58.17041666666666,49.40458333333333,58.17041666666666
2016-12-12,62.332916666666655,61.96916666666667,62.332916666666655
2016-12-13,64.05166666666666,61.355,63.96083333333333
2016-12-14,64.05166666666666,65.12375000000002,61.602083333333354
2016-12-15,64.245,66.00208333333335,64.33749999999999
2016-12-16,60.716666666666676,61.33916666666667,61.35166666666667
2016-12-17,53.384583333333325,51.956250000000004,53.384583333333325
2016-12-18,51.07541666666666,48.23083333333333,51.07541666666666
2016-12-19,61.48041666666668,64.18291666666666,61.68458333333334
2016-12-20,61.99125,65.42125,61.99125
2016-12-21,61.860000000000014,62.111250000000005,61.88708333333335
2016-12-22,63.51916666666667,61.62083333333333,63.51916666666667
2016-12-23,62.337916666666665,54.66208333333332,62.337916666666665
2016-12-24,54.745416666666664,48.065416666666664,54.487916666666656
2016-12-25,47.10916666666668,34.7175,46.95625000000001
2016-12-26,51.709166666666654,42.347500000000004,51.709166666666654
2016-12-27,59.187916666666666,54.262499999999996,59.187916666666666
2016-12-28,56.63166666666666,49.97,56.43000000000001
2016-12-29,55.79624999999999,49.37625,55.79624999999999
2016-12-30,59.793749999999996,56.95999999999998,59.793749999999996
2016-12-31,56.75875,52.004999999999995,56.37416666666667
2017-01-01,49.27916666666667,48.067083333333336,48.92416666666667
2017-01-02,49.27916666666667,58.231249999999996,57.75208333333334
2017-01-03,62.796666666666674,66.72916666666667,62.796666666666674
2017-01-04,63.89125000000001,63.822083333333346,63.70708333333334
2017-01-05,64.27750000000002,63.37916666666667,61.89375000000001
2017-01-06,61.64166666666665,70.49499999999999,61.64166666666665
2017-01-07,62.59708333333334,59.77250000000001,62.35875000000001
2017-01-08,57.25791666666668,56.96625000000001,57.23791666666668
2017-01-09,67.115,67.5075,67.55874999999999
2017-01-10,63.16750000000001,70.13208333333334,63.16750000000001
2017-01-11,69.63916666666667,74.27958333333333,69.66083333333334
2017-01-12,72.59583333333335,71.6425,72.60541666666667
2017-01-13,64.80041666666668,75.86041666666667,64.80041666666668
2017-01-14,62.0675,63.51125000000002,62.0675
2017-01-15,58.635,61.17374999999999,58.54833333333334
2017-01-16,65.89625000000001,85.3025,65.58166666666668
2017-01-17,69.75916666666667,101.99916666666667,69.30291666666666
2017-01-18,75.00750000000001,90.54875000000003,75.29291666666667
2017-01-19,82.22,88.70541666666666,82.3825
2017-01-20,83.33833333333334,94.63958333333333,84.16333333333334
2017-01-21,75.55083333333333,72.14333333333333,75.55083333333333
2017-01-22,69.45916666666665,68.30291666666666,68.78666666666665
2017-01-23,80.28791666666667,90.08375,80.28791666666667
2017-01-24,84.12041666666666,112.30291666666669,84.12041666666666
2017-01-25,87.89791666666667,116.92416666666668,87.87541666666668
2017-01-26,83.70916666666666,106.19416666666666,84.46416666666667
2017-01-27,72.42291666666667,75.24833333333332,72.99749999999999
2017-01-28,58.93749999999999,55.32249999999999,58.48833333333332
2017-01-29,59.33041666666666,56.585,59.33041666666666
2017-01-30,67.72125000000001,59.94416666666667,67.72125000000001
2017-01-31,70.04916666666666,74.23458333333333,70.07166666666667
2017-02-01,66.79499999999999,63.56041666666666,66.79499999999999
2017-02-02,47.490416666666654,45.27625,47.26083333333332
2017-02-03,45.66291666666666,46.032916666666665,46.10499999999999
2017-02-04,42.169583333333335,43.54958333333334,42.34416666666667
2017-02-05,27.722916666666663,43.88625,27.722916666666663
2017-02-06,47.50291666666667,61.404583333333335,47.568333333333335
2017-02-07,53.0925,58.17791666666667,53.38458333333333
2017-02-08,52.93958333333333,61.07416666666666,52.93958333333333
2017-02-09,57.810833333333335,60.57041666666667,58.72916666666668
2017-02-10,59.86416666666668,64.33541666666666,61.69124999999999
2017-02-11,50.05333333333334,53.03875,51.97625
2017-02-12,41.09125000000001,41.09125000000001,41.09125000000001
2017-02-13,49.55000000000001,47.68250000000001,49.28625000000002
2017-02-14,52.06916666666666,52.657500000000006,54.09125
2017-02-15,53.618749999999984,49.829583333333325,54.39958333333333
2017-02-16,54.298333333333325,52.894166666666656,54.74416666666667
2017-02-17,56.78833333333333,52.20083333333334,56.96291666666665
2017-02-18,51.90416666666666,44.25416666666667,51.93791666666666
2017-02-19,44.07416666666666,42.88041666666667,44.07416666666666
2017-02-20,49.0075,50.73749999999999,50.73749999999999
2017-02-21,48.94083333333333,48.346250000000005,49.32375
2017-02-22,49.94041666666667,45.59375000000001,50.007500000000014
2017-02-23,53.10374999999999,41.53458333333334,53.11374999999999
2017-02-24,48.2225,47.66708333333333,48.481249999999996
2017-02-25,47.745416666666664,42.877916666666664,47.745416666666664
2017-02-26,45.77291666666667,36.61625,45.77291666666667
2017-02-27,42.77,38.76666666666667,42.77
2017-02-28,39.284166666666664,38.28458333333333,38.13291666666667
2017-03-01,46.47541666666667,43.817083333333336,46.47541666666667
2017-03-02,49.08250000000001,44.34041666666667,49.08250000000001
2017-03-03,39.22708333333333,38.48083333333333,39.22708333333333
2017-03-04,36.23208333333334,34.21541666666666,34.78375000000001
2017-03-05,31.48166666666668,20.593333333333334,27.48958333333334
2017-03-06,41.15541666666667,39.20583333333334,40.240833333333335
2017-03-07,45.79291666666668,43.41749999999999,46.285833333333336
2017-03-08,47.15833333333333,41.31666666666666,47.18083333333333
2017-03-09,47.35625000000001,40.12375000000001,47.35625000000001
2017-03-10,46.61375000000001,39.12458333333334,46.61375000000001
2017-03-11,44.12500000000001,31.750000000000004,44.12500000000001
2017-03-12,29.984166666666667,20.724166666666665,19.97666666666667
2017-03-13,36.594166666666666,34.18541666666667,31.269166666666667
2017-03-14,36.886250000000004,37.05916666666667,36.95916666666667
2017-03-15,42.13625000000001,37.52708333333334,42.09375000000001
2017-03-16,43.15958333333334,34.85583333333333,43.15958333333334
2017-03-17,44.493750000000006,34.12041666666667,44.5325
2017-03-18,41.370000000000005,24.312916666666666,41.370000000000005
2017-03-19,42.48500000000001,18.71833333333333,42.48500000000001
2017-03-20,45.337500000000006,31.5625,45.337500000000006
2017-03-21,44.04666666666665,37.76916666666666,44.04666666666665
2017-03-22,37.23708333333333,35.89208333333333,36.346250000000005
2017-03-23,43.748333333333335,35.37583333333333,43.10833333333334
2017-03-24,49.994583333333345,34.78458333333334,49.994583333333345
2017-03-25,38.115833333333335,27.121250000000003,38.115833333333335
2017-03-26,35.333478260869576,28.08869565217391,35.333478260869576
2017-03-27,42.89333333333334,33.499583333333334,42.73791666666667
2017-03-28,46.32958333333332,33.278749999999995,46.32958333333332
2017-03-29,46.49666666666667,33.90083333333333,46.49666666666667
2017-03-30,43.70374999999999,32.341249999999995,43.6275
2017-03-31,40.95083333333334,30.702916666666667,40.29791666666667
2017-04-01,32.35166666666668,30.014583333333345,30.276250000000005
2017-04-02,34.12541666666667,28.605,32.105
2017-04-03,46.415416666666665,36.54749999999999,46.44708333333333
2017-04-04,43.32374999999999,37.33458333333334,43.32374999999999
2017-04-05,37.21666666666667,34.0,36.88958333333334
2017-04-06,36.47916666666667,34.47416666666666,36.378750000000004
2017-04-07,43.084583333333335,36.81083333333334,43.142083333333325
2017-04-08,45.855833333333344,32.793333333333344,45.855833333333344
2017-04-09,41.111666666666665,27.83458333333333,41.111666666666665
2017-04-10,45.078749999999985,32.24166666666667,45.08041666666665
2017-04-11,45.87416666666667,34.490833333333335,45.87416666666667
2017-04-12,49.63875000000001,33.98833333333334,49.67333333333334
2017-04-13,46.11166666666666,33.4275,46.11166666666666
2017-04-14,43.37125,32.74833333333333,43.37125
2017-04-15,40.50125,29.079999999999995,40.185833333333335
